Hummingbird,Plant,Transect_R,Month,Year,ID,Day,Visits,Elevation,DateP,Survey_Type,Traitmatch,TotalCorolla,EffectiveCorolla,Corolla.Width,Final Corolla,Bill,Mass,Bill_width,Total_Culmen,WingChord,Bill_Depth,Wing_Width,Wing_Length,Aspect_Ratio,Wing_Area,Wing_Loading,Wing_Taper,Wing_Area.alArea.,Tail_Length,Foot_Extension,Tarsus_Length,Nail_Length,Clade,Genus
Tawny-bellied Hermit,Columnea ciliata,1300_1500,2,2014,NF057,1,1,1364,2/23/2014,Camera,1.89,48.22,42.51666667,6.78,42.51666667,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Heliconia griggsiana,1300_1500,9,2014,NF126A,1,1,1378,9/21/2014,Camera,1.06,50.985,41.69,5.52,41.69,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Palicourea acetosoides,2100_2300,6,2015,FH440,1,0,2180,6/23/2015,Camera,21.97,22.9544,18.6612,2.6984,18.6612,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Fuchsia macrostigma,2100_2300,1,2015,FH1212,1,1,2130,1/19/2015,Camera,23.12,70.54833333,63.75333333,6.363333333,63.75333333,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Psammisia aberrans,1300_1500,7,2013,FL061,2,1,1360,7/11/2013,Camera,18.78,31.30444444,21.84777778,3.318148148,21.84777778,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Besleria solanoides,1700_1900,11,2014,FH1207,1,0,1880,11/6/2014,Camera,29.53,16.22952381,11.10333333,3.016190476,11.10333333,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Besleria solanoides,1900_2100,4,2015,FH837,1,0,1950,4/28/2015,Camera,29.53,16.22952381,11.10333333,3.016190476,11.10333333,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Glossoloma oblongicalyx,2100_2300,5,2015,FH838,1,3,2170,5/13/2015,Camera,1.53,52.58,42.165,4.3745,42.165,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Columnea mastersonii,1500_1700,11,2013,NF015,1,1,1688,11/30/2013,Camera,5.06,43.39384615,35.56538462,4.386153846,35.56538462,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Besleria solanoides,2100_2300,8,2013,FL090,3,0,2110,8/2/2013,Camera,29.53,16.22952381,11.10333333,3.016190476,11.10333333,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Pitcairnia sodiroi,2100_2300,7,2013,FL080,2,0,2120,7/26/2013,Camera,1.24,48.168,39.39,6.342,39.39,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Fuchsia macrostigma,2300_2500,1,2015,FH1111,1,2,2330,1/13/2015,Camera,23.12,70.54833333,63.75333333,6.363333333,63.75333333,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Centropogon solanifolius,1300_1500,7,2014,NF102,1,1,1400,7/6/2014,Camera,2.54,51.47528,43.1704,4.3044,43.1704,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Glossoloma purpureum,1500_1700,6,2016,FH1601,1,4,1660,6/25/2016,Camera,1.67,48.18515152,38.96151515,4.047878788,38.96151515,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Psammisia aberrans,1300_1500,7,2013,FL062,2,1,1450,7/10/2013,Camera,18.78,31.30444444,21.84777778,3.318148148,21.84777778,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Renealmia sessilifolia,1700_1900,6,2014,FH816,1,0,1780,6/4/2014,Camera,21.75,25.41333333,18.88416667,5.123333333,18.88416667,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Renealmia sessilifolia,1700_1900,4,2016,FH744,1,1,1780,4/26/2016,Camera,21.75,25.41333333,18.88416667,5.123333333,18.88416667,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Drymonia teuscheri,2100_2300,7,2015,FH843,1,0,2170,7/29/2015,Camera,22.41,23.64,18.22,3.098571429,18.22,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Centropogon solanifolius,1700_1900,10,2013,FH801,1,2,1860,10/22/2013,Camera,2.54,51.47528,43.1704,4.3044,43.1704,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Guzmania amplectens,1900_2100,12,2013,FH104,1,0,1960,12/5/2013,Camera,15.37,53,56,12.5,56,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Glossoloma purpureum,1300_1500,1,2014,NF045,1,0,1376,1/25/2014,Camera,1.67,48.18515152,38.96151515,4.047878788,38.96151515,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Palicourea lineata,1900_2100,7,2013,FL076,1,0,2090,7/24/2013,Camera,28.05,16.441,12.5845,3.09075,12.5845,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Centropogon solanifolius,2100_2300,4,2016,FH1137,1,2,2140,4/20/2016,Camera,2.54,51.47528,43.1704,4.3044,43.1704,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Alloplectus tetragonoides,1900_2100,12,2013,FH704,1,0,1940,12/4/2013,Camera,12.11,37.87,28.525,3.36,28.525,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Psammisia ulbrichiana,1700_1900,7,2013,FL084,3,0,1850,7/30/2013,Camera,16.97,28.6284375,23.658125,2.998125,23.658125,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Columnea picta,1300_1500,6,2016,FH2005,1,0,1380,6/26/2016,Camera,18.08,28.83166667,22.54854167,4.779791667,22.54854167,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Psammisia ulbrichiana,1700_1900,7,2013,FL072,2,0,1890,7/25/2013,Camera,16.97,28.6284375,23.658125,2.998125,23.658125,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Palicourea acetosoides,2100_2300,6,2013,FL043,2,0,2160,6/25/2013,Camera,21.97,22.9544,18.6612,2.6984,18.6612,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Centropogon solanifolius,1300_1500,2,2014,NF060,2,4,1487,2/24/2014,Camera,2.54,51.47528,43.1704,4.3044,43.1704,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Alloplectus tetragonoides,1900_2100,7,2014,FH819,1,0,2080,7/22/2014,Camera,12.11,37.87,28.525,3.36,28.525,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Palicourea demissa,1300_1500,11,2014,NF144,1,0,1379,11/30/2014,Camera,26.23,19.78680851,14.4006383,3.663617021,14.4006383,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Columnea ciliata,2100_2300,1,2014,FH508,2,1,2120,1/8/2014,Camera,1.89,48.22,42.51666667,6.78,42.51666667,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Fuchsia macrostigma,1900_2100,3,2014,FH313,1,0,2000,3/25/2014,Camera,23.12,70.54833333,63.75333333,6.363333333,63.75333333,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Columnea kucyniakii,1900_2100,12,2013,FH304,1,3,2020,12/4/2013,Camera,7.23,39.1,33.4,7.6,33.4,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Glossoloma oblongicalyx,2100_2300,6,2015,FH735,1,0,2270,6/9/2015,Camera,1.53,52.58,42.165,4.3745,42.165,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Centropogon solanifolius,1500_1700,3,2014,NF070,1,1,1672,3/24/2014,Camera,2.54,51.47528,43.1704,4.3044,43.1704,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Psammisia aberrans,1900_2100,1,2014,FH206,1,0,1908,1/2/2014,Camera,18.78,31.30444444,21.84777778,3.318148148,21.84777778,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Columnea strigosa,2100_2300,5,2014,FH317,1,0,2170,5/21/2014,Camera,7.01,45.64666667,33.61777778,9.98,33.61777778,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Columnea ciliata,2100_2300,2,2015,FH832,1,0,2130,2/11/2015,Camera,1.89,48.22,42.51666667,6.78,42.51666667,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Centropogon solanifolius,1900_2100,1,2014,FH608,1,1,2080,1/8/2014,Camera,2.54,51.47528,43.1704,4.3044,43.1704,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Glossoloma purpureum,1300_1500,4,2016,FH2102,1,0,1380,4/25/2016,Camera,1.67,48.18515152,38.96151515,4.047878788,38.96151515,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Columnea ciliata,1300_1500,2,2014,NF059,3,0,1375,2/26/2014,Camera,1.89,48.22,42.51666667,6.78,42.51666667,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Gasteranthus lateralis,2100_2300,9,2015,FH740,1,2,2150,9/9/2015,Camera,22.63,26,18,NA,18,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Palicourea demissa,1300_1500,6,2014,NF092,2,0,1400,6/22/2014,Camera,26.23,19.78680851,14.4006383,3.663617021,14.4006383,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Renealmia sessilifolia,1700_1900,7,2013,FL082,1,0,1760,7/27/2013,Camera,21.75,25.41333333,18.88416667,5.123333333,18.88416667,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Psammisia sodiroi,1900_2100,7,2013,FL081,1,0,2100,7/26/2013,Camera,24.7,19.73352941,15.93142857,3.474857143,15.93142857,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Stromanthe stromanthoides,1300_1500,6,2014,NF089,1,0,1400,6/20/2014,Camera,30.31,10.325,NA,NA,10.325,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Heliconia impudica,1700_1900,7,2013,FL073,2,0,1890,7/25/2013,Camera,26.98,17.71058824,13.64529412,2.218235294,13.64529412,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Centropogon solanifolius,2100_2300,6,2015,FH840,1,2,2185,6/9/2015,Camera,2.54,51.47528,43.1704,4.3044,43.1704,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Palicourea lineata,2100_2300,6,2016,FH1342,1,0,2270,6/23/2016,Camera,28.05,16.441,12.5845,3.09075,12.5845,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Psammisia ulbrichiana,1900_2100,6,2016,FH1235,2,0,1920,6/9/2016,Camera,16.97,28.6284375,23.658125,2.998125,23.658125,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Palicourea acetosoides,1700_1900,11,2013,FH604,1,0,1740,11/19/2013,Camera,21.97,22.9544,18.6612,2.6984,18.6612,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Columnea mastersonii,1300_1500,12,2013,NF028,1,0,1457,12/21/2013,Camera,5.06,43.39384615,35.56538462,4.386153846,35.56538462,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Guzmania jaramilloi,1900_2100,12,2014,FH1209,1,1,2000,12/2/2014,Camera,14.45,30.435,26.1825,4.3225,26.1825,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Columnea kucyniakii,2300_2500,2,2015,FH633,1,1,2320,2/11/2015,Camera,7.23,39.1,33.4,7.6,33.4,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Renealmia sessilifolia,1500_1700,7,2013,FL053,1,0,1550,7/5/2013,Camera,21.75,25.41333333,18.88416667,5.123333333,18.88416667,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Palicourea demissa,1700_1900,6,2015,FH1321,1,0,1790,6/9/2015,Camera,26.23,19.78680851,14.4006383,3.663617021,14.4006383,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Guzmania jaramilloi,1900_2100,12,2014,FH629,1,0,1970,12/2/2014,Camera,14.45,30.435,26.1825,4.3225,26.1825,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Guzmania jaramilloi,1700_1900,1,2014,FH509,1,0,1850,1/21/2014,Camera,14.45,30.435,26.1825,4.3225,26.1825,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Besleria solanoides,2100_2300,8,2013,FL094A,3,0,2110,8/5/2013,Camera,29.53,16.22952381,11.10333333,3.016190476,11.10333333,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Centropogon solanifolius,2300_2500,5,2015,FH437,1,2,2480,5/13/2015,Camera,2.54,51.47528,43.1704,4.3044,43.1704,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Palicourea acetosoides,1900_2100,5,2016,FH1139,2,0,1960,5/10/2016,Camera,21.97,22.9544,18.6612,2.6984,18.6612,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Fuchsia macrostigma,2100_2300,2,2014,FH209,1,1,2270,2/12/2014,Camera,23.12,70.54833333,63.75333333,6.363333333,63.75333333,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Palicourea demissa,1900_2100,6,2016,FH1141,1,0,1960,6/8/2016,Camera,26.23,19.78680851,14.4006383,3.663617021,14.4006383,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Psammisia sodiroi,2100_2300,8,2013,FL094,2,0,2110,8/3/2013,Camera,24.7,19.73352941,15.93142857,3.474857143,15.93142857,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Glossoloma purpureum,1300_1500,7,2013,FL057,1,0,1390,7/4/2013,Camera,1.67,48.18515152,38.96151515,4.047878788,38.96151515,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Glossoloma oblongicalyx,2100_2300,1,2015,FH632,1,0,2240,1/19/2015,Camera,1.53,52.58,42.165,4.3745,42.165,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Columnea ciliata,1500_1700,2,2014,NF052,1,1,1554,2/15/2014,Camera,1.89,48.22,42.51666667,6.78,42.51666667,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Centropogon solanifolius,1900_2100,12,2013,FH204,1,3,1910,12/5/2013,Camera,2.54,51.47528,43.1704,4.3044,43.1704,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Glossoloma oblongicalyx,2100_2300,7,2015,FH644,1,0,2140,7/29/2015,Camera,1.53,52.58,42.165,4.3745,42.165,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Guzmania jaramilloi,1700_1900,12,2013,NF016,2,0,1726,12/1/2013,Camera,14.45,30.435,26.1825,4.3225,26.1825,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Guzmania amplectens,1500_1700,12,2013,NF031,1,0,1604,12/21/2013,Camera,15.37,53,56,12.5,56,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Heliconia impudica,1500_1700,5,2016,FH2004,1,0,1570,5/27/2016,Camera,26.98,17.71058824,13.64529412,2.218235294,13.64529412,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Psammisia ulbrichiana,1900_2100,5,2016,FH1338,1,0,2010,5/25/2016,Camera,16.97,28.6284375,23.658125,2.998125,23.658125,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Columnea strigosa,2100_2300,6,2016,FH658,2,2,2240,6/23/2016,Camera,7.01,45.64666667,33.61777778,9.98,33.61777778,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Psammisia ulbrichiana,1900_2100,6,2013,FL030,1,0,1960,6/15/2013,Camera,16.97,28.6284375,23.658125,2.998125,23.658125,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Psammisia ulbrichiana,1300_1500,7,2014,NF108,1,0,1400,7/8/2014,Camera,16.97,28.6284375,23.658125,2.998125,23.658125,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Columnea strigosa,2100_2300,6,2016,FH658,3,3,2240,6/24/2016,Camera,7.01,45.64666667,33.61777778,9.98,33.61777778,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Centropogon solanifolius,2100_2300,4,2016,FH1233,2,1,2160,4/28/2016,Camera,2.54,51.47528,43.1704,4.3044,43.1704,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Centropogon solanifolius,2100_2300,8,2014,FH622,1,1,2110,8/1/2014,Camera,2.54,51.47528,43.1704,4.3044,43.1704,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Glossoloma oblongicalyx,2100_2300,10,2014,FH626,1,0,2220,10/22/2014,Camera,1.53,52.58,42.165,4.3745,42.165,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Stromanthe stromanthoides,1300_1500,12,2014,NF143,3,0,1384,12/6/2014,Camera,30.31,10.325,NA,NA,10.325,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Palicourea demissa,1300_1500,7,2013,FL060,2,0,1400,7/11/2013,Camera,26.23,19.78680851,14.4006383,3.663617021,14.4006383,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Besleria solanoides,2100_2300,11,2014,FH226,1,0,2120,11/19/2014,Camera,29.53,16.22952381,11.10333333,3.016190476,11.10333333,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
Tawny-bellied Hermit,Besleria solanoides,2100_2300,8,2013,FL094A,1,0,2110,8/3/2013,Camera,29.53,16.22952381,11.10333333,3.016190476,11.10333333,40.63,6.01,6.35,44.18,62.16,2.49,24.83,70.7,7.56,2.84,0.22,0.32,13.21,70.62,9.92,5.05,2.36,Hermit,Phaethornis
