"","Hummingbird","Iplant_Double","Camera","Bird","Plant","Day","Yobs","DateP","Transect_R","Month","Year","Traitmatch","All_Flowers","Used_Flowers","FlowerA","BAll_Flowers","UThresh","BUsed_Flowers","Thresh","BFlowerA","jBird","jPlant"
"493","Booted Racket-tail","Renealmia sessilifolia","255",8,104,1,0,2013-07-27,"1700_1900",7,"2013",1.249,3316.83333333333,2185.5,106,1,3851,0,323.5,0,1,37
"494","Booted Racket-tail","Renealmia sessilifolia","235",8,104,1,1,2013-07-05,"1500_1700",7,"2013",1.249,2609.94444444444,2182.33333333333,105,1,3851,0,323.5,0,1,37
"495","Booted Racket-tail","Renealmia sessilifolia","235",8,104,2,0,2013-07-05,"1500_1700",7,"2013",1.249,2609.94444444444,2182.33333333333,105,1,3851,0,323.5,0,1,37
"496","Booted Racket-tail","Renealmia sessilifolia","255",8,104,2,0,2013-07-27,"1700_1900",7,"2013",1.249,3316.83333333333,2185.5,106,1,3851,0,323.5,0,1,37
"497","Booted Racket-tail","Renealmia sessilifolia","289",8,104,2,0,2014-01-26,"1300_1500",1,"2014",1.249,563,311.5,1,1,3851,0,323.5,0,1,37
"498","Booted Racket-tail","Renealmia sessilifolia","123",8,104,1,0,2014-12-02,"1700_1900",12,"2014",1.249,3848.66666666667,2827.66666666667,12,1,3851,0,323.5,0,1,37
"499","Booted Racket-tail","Renealmia sessilifolia","289",8,104,3,0,2014-01-26,"1300_1500",1,"2014",1.249,563,311.5,1,1,3851,0,323.5,0,1,37
"500","Booted Racket-tail","Renealmia sessilifolia","187",8,104,1,0,2014-09-22,"1700_1900",9,"2014",1.249,3059,2799,14.5,1,3851,0,323.5,0,1,37
"501","Booted Racket-tail","Renealmia sessilifolia","181",8,104,3,0,2014-03-11,"1700_1900",3,"2014",1.249,605.666666666667,28.6666666666667,5.33333333333333,1,3851,0,323.5,0,1,37
"502","Booted Racket-tail","Renealmia sessilifolia","322",8,104,1,1,2014-12-09,"1500_1700",12,"2014",1.249,1876.5,710.5,12.5,1,3851,0,323.5,0,1,37
"503","Booted Racket-tail","Renealmia sessilifolia","235",8,104,2,0,2013-07-06,"1500_1700",7,"2013",1.249,2420.75,2033,113,1,3851,0,323.5,0,1,37
"504","Booted Racket-tail","Renealmia sessilifolia","181",8,104,2,0,2014-03-11,"1700_1900",3,"2014",1.249,605.666666666667,28.6666666666667,5.33333333333333,1,3851,0,323.5,0,1,37
"505","Booted Racket-tail","Renealmia sessilifolia","255",8,104,3,0,2013-07-28,"1700_1900",7,"2013",1.249,3316.83333333333,2185.5,106,1,3851,0,323.5,0,1,37
"506","Booted Racket-tail","Renealmia sessilifolia","123",8,104,3,0,2014-12-02,"1700_1900",12,"2014",1.249,3848.66666666667,2827.66666666667,12,1,3851,0,323.5,0,1,37
"507","Booted Racket-tail","Renealmia sessilifolia","255",8,104,1,0,2013-07-28,"1700_1900",7,"2013",1.249,3316.83333333333,2185.5,106,1,3851,0,323.5,0,1,37
"508","Booted Racket-tail","Renealmia sessilifolia","255",8,104,2,0,2013-07-28,"1700_1900",7,"2013",1.249,3316.83333333333,2185.5,106,1,3851,0,323.5,0,1,37
"509","Booted Racket-tail","Renealmia sessilifolia","187",8,104,2,0,2014-09-22,"1700_1900",9,"2014",1.249,3059,2799,14.5,1,3851,0,323.5,0,1,37
"510","Booted Racket-tail","Renealmia sessilifolia","181",8,104,3,0,2014-04-09,"1700_1900",4,"2014",1.249,484,15.5,10.5,1,3851,0,323.5,0,1,37
"511","Booted Racket-tail","Renealmia sessilifolia","183",8,104,1,0,2014-06-04,"1700_1900",6,"2014",1.249,1124,586,10.1666666666667,1,3851,0,323.5,0,1,37
"512","Booted Racket-tail","Renealmia sessilifolia","235",8,104,1,1,2013-07-06,"1500_1700",7,"2013",1.249,2420.75,2033,113,1,3851,0,323.5,0,1,37
"513","Booted Racket-tail","Renealmia sessilifolia","255",8,104,3,0,2013-07-27,"1700_1900",7,"2013",1.249,3316.83333333333,2185.5,106,1,3851,0,323.5,0,1,37
"514","Booted Racket-tail","Renealmia sessilifolia","183",8,104,3,0,2014-06-04,"1700_1900",6,"2014",1.249,1124,586,10.1666666666667,1,3851,0,323.5,0,1,37
"515","Booted Racket-tail","Renealmia sessilifolia","181",8,104,1,0,2014-04-09,"1700_1900",4,"2014",1.249,484,15.5,10.5,1,3851,0,323.5,0,1,37
"516","Booted Racket-tail","Renealmia sessilifolia","181",8,104,2,0,2014-04-09,"1700_1900",4,"2014",1.249,484,15.5,10.5,1,3851,0,323.5,0,1,37
"517","Booted Racket-tail","Renealmia sessilifolia","187",8,104,3,0,2014-09-22,"1700_1900",9,"2014",1.249,3059,2799,14.5,1,3851,0,323.5,0,1,37
"518","Booted Racket-tail","Renealmia sessilifolia","123",8,104,2,0,2014-12-02,"1700_1900",12,"2014",1.249,3848.66666666667,2827.66666666667,12,1,3851,0,323.5,0,1,37
"519","Booted Racket-tail","Renealmia sessilifolia","183",8,104,2,0,2014-06-04,"1700_1900",6,"2014",1.249,1124,586,10.1666666666667,1,3851,0,323.5,0,1,37
"520","Booted Racket-tail","Renealmia sessilifolia","235",8,104,3,0,2013-07-05,"1500_1700",7,"2013",1.249,2609.94444444444,2182.33333333333,105,1,3851,0,323.5,0,1,37
"521","Booted Racket-tail","Renealmia sessilifolia","322",8,104,2,0,2014-12-09,"1500_1700",12,"2014",1.249,1876.5,710.5,12.5,1,3851,0,323.5,0,1,37
"522","Booted Racket-tail","Renealmia sessilifolia","289",8,104,1,5,2014-01-26,"1300_1500",1,"2014",1.249,563,311.5,1,1,3851,0,323.5,0,1,37
"523","Booted Racket-tail","Salvia quitensis","309",8,106,1,0,2014-07-08,"1300_1500",7,"2014",1.185,2539,1522,0,1,3851,0,323.5,0,1,38
"524","Booted Racket-tail","Salvia quitensis","309",8,106,2,0,2014-07-08,"1300_1500",7,"2014",1.185,2539,1522,0,1,3851,0,323.5,0,1,38
"525","Booted Racket-tail","Salvia quitensis","309",8,106,3,0,2014-07-08,"1300_1500",7,"2014",1.185,2539,1522,0,1,3851,0,323.5,0,1,38
"526","Booted Racket-tail","Stromanthe stromanthoides","320",8,109,3,0,2014-12-04,"1300_1500",12,"2014",0.26,700,183,94,1,3851,0,323.5,0,1,39
"527","Booted Racket-tail","Stromanthe stromanthoides","320",8,109,3,0,2014-12-06,"1300_1500",12,"2014",0.26,700,183,94,1,3851,0,323.5,0,1,39
"528","Booted Racket-tail","Stromanthe stromanthoides","281",8,109,1,0,2013-12-22,"1300_1500",12,"2013",0.26,771,416.5,156,1,3851,0,323.5,0,1,39
"529","Booted Racket-tail","Stromanthe stromanthoides","305",8,109,3,0,2014-06-22,"1300_1500",6,"2014",0.26,2377,1556,0,1,3851,0,323.5,0,1,39
"530","Booted Racket-tail","Stromanthe stromanthoides","305",8,109,2,0,2014-06-22,"1300_1500",6,"2014",0.26,2377,1556,0,1,3851,0,323.5,0,1,39
"531","Booted Racket-tail","Stromanthe stromanthoides","320",8,109,2,0,2014-12-04,"1300_1500",12,"2014",0.26,700,183,94,1,3851,0,323.5,0,1,39
"532","Booted Racket-tail","Stromanthe stromanthoides","305",8,109,2,0,2014-06-20,"1300_1500",6,"2014",0.26,1673,1157,0,1,3851,0,323.5,0,1,39
"533","Booted Racket-tail","Stromanthe stromanthoides","323",8,109,1,0,2015-01-18,"1300_1500",1,"2015",0.26,797,442,397,1,3851,0,323.5,1,1,39
"534","Booted Racket-tail","Stromanthe stromanthoides","320",8,109,3,0,2014-12-03,"1300_1500",12,"2014",0.26,700,183,94,1,3851,0,323.5,0,1,39
"535","Booted Racket-tail","Stromanthe stromanthoides","320",8,109,2,0,2014-12-06,"1300_1500",12,"2014",0.26,700,183,94,1,3851,0,323.5,0,1,39
"536","Booted Racket-tail","Stromanthe stromanthoides","305",8,109,1,0,2014-06-22,"1300_1500",6,"2014",0.26,2377,1556,0,1,3851,0,323.5,0,1,39
"537","Booted Racket-tail","Stromanthe stromanthoides","320",8,109,1,1,2014-12-06,"1300_1500",12,"2014",0.26,700,183,94,1,3851,0,323.5,0,1,39
"538","Booted Racket-tail","Stromanthe stromanthoides","305",8,109,1,0,2014-06-20,"1300_1500",6,"2014",0.26,1673,1157,0,1,3851,0,323.5,0,1,39
"539","Booted Racket-tail","Stromanthe stromanthoides","320",8,109,1,1,2014-11-30,"1300_1500",11,"2014",0.26,700,183,94,1,3851,0,323.5,0,1,39
"540","Booted Racket-tail","Stromanthe stromanthoides","320",8,109,2,0,2014-12-03,"1300_1500",12,"2014",0.26,700,183,94,1,3851,0,323.5,0,1,39
"541","Booted Racket-tail","Stromanthe stromanthoides","281",8,109,1,0,2013-12-21,"1300_1500",12,"2013",0.26,771,416.5,156,1,3851,0,323.5,0,1,39
"542","Booted Racket-tail","Stromanthe stromanthoides","323",8,109,2,0,2015-01-18,"1300_1500",1,"2015",0.26,797,442,397,1,3851,0,323.5,1,1,39
"543","Booted Racket-tail","Stromanthe stromanthoides","320",8,109,3,0,2014-11-30,"1300_1500",11,"2014",0.26,700,183,94,1,3851,0,323.5,0,1,39
"544","Booted Racket-tail","Stromanthe stromanthoides","281",8,109,2,2,2013-12-22,"1300_1500",12,"2013",0.26,771,416.5,156,1,3851,0,323.5,0,1,39
"545","Booted Racket-tail","Stromanthe stromanthoides","281",8,109,2,2,2013-12-21,"1300_1500",12,"2013",0.26,771,416.5,156,1,3851,0,323.5,0,1,39
"546","Booted Racket-tail","Stromanthe stromanthoides","320",8,109,1,1,2014-12-03,"1300_1500",12,"2014",0.26,700,183,94,1,3851,0,323.5,0,1,39
"547","Booted Racket-tail","Stromanthe stromanthoides","323",8,109,3,0,2015-01-18,"1300_1500",1,"2015",0.26,797,442,397,1,3851,0,323.5,1,1,39
"548","Booted Racket-tail","Stromanthe stromanthoides","281",8,109,3,0,2013-12-21,"1300_1500",12,"2013",0.26,771,416.5,156,1,3851,0,323.5,0,1,39
"549","Booted Racket-tail","Stromanthe stromanthoides","320",8,109,2,0,2014-11-30,"1300_1500",11,"2014",0.26,700,183,94,1,3851,0,323.5,0,1,39
"550","Booted Racket-tail","Stromanthe stromanthoides","281",8,109,3,0,2013-12-22,"1300_1500",12,"2013",0.26,771,416.5,156,1,3851,0,323.5,0,1,39
"551","Booted Racket-tail","Stromanthe stromanthoides","305",8,109,3,0,2014-06-20,"1300_1500",6,"2014",0.26,1673,1157,0,1,3851,0,323.5,0,1,39
"552","Booted Racket-tail","Stromanthe stromanthoides","320",8,109,1,1,2014-12-04,"1300_1500",12,"2014",0.26,700,183,94,1,3851,0,323.5,0,1,39
"553","Booted Racket-tail","Tillandsia complanata","159",8,110,1,1,2015-08-25,"1900_2100",8,"2015",1.325,1683.5,1012.5,10.5,1,3851,0,323.5,0,1,40
"554","Booted Racket-tail","Tillandsia complanata","133",8,110,3,0,2015-07-14,"1900_2100",7,"2015",1.325,2423,1497,20,1,3851,0,323.5,0,1,40
"555","Booted Racket-tail","Tillandsia complanata","159",8,110,2,0,2015-08-25,"1900_2100",8,"2015",1.325,1683.5,1012.5,10.5,1,3851,0,323.5,0,1,40
"556","Booted Racket-tail","Tillandsia complanata","133",8,110,2,0,2015-07-14,"1900_2100",7,"2015",1.325,2423,1497,20,1,3851,0,323.5,0,1,40
"557","Booted Racket-tail","Tillandsia complanata","133",8,110,1,1,2015-07-14,"1900_2100",7,"2015",1.325,2423,1497,20,1,3851,0,323.5,0,1,40
"558","Booted Racket-tail","Tillandsia complanata","159",8,110,3,0,2015-08-25,"1900_2100",8,"2015",1.325,1683.5,1012.5,10.5,1,3851,0,323.5,0,1,40
"559","Brown Inca","Besleria solanoides","201",15,14,1,0,2014-09-10,"1900_2100",9,"2014",1.733,4232.5,170,0,1,2034.83333333333,0,94,0,2,1
"560","Brown Inca","Besleria solanoides","161",15,14,2,0,2015-10-20,"1900_2100",10,"2015",1.733,10747.5,109.5,0,1,2034.83333333333,0,94,0,2,1
"561","Brown Inca","Besleria solanoides","266",15,14,2,0,2013-08-03,"1900_2100",8,"2013",1.733,7772.16666666667,3310.16666666667,0,1,2034.83333333333,1,94,0,2,1
"562","Brown Inca","Besleria solanoides","27",15,14,1,0,2014-09-23,"1900_2100",9,"2014",1.733,5888.5,148.5,0,1,2034.83333333333,0,94,0,2,1
"563","Brown Inca","Besleria solanoides","161",15,14,1,0,2015-10-20,"1900_2100",10,"2015",1.733,10747.5,109.5,0,1,2034.83333333333,0,94,0,2,1
"564","Brown Inca","Besleria solanoides","193",15,14,3,0,2015-04-28,"1900_2100",4,"2015",1.733,960,97,0,1,2034.83333333333,0,94,0,2,1
"565","Brown Inca","Besleria solanoides","28",15,14,2,0,2014-11-06,"1700_1900",11,"2014",1.733,8261.5,172,0,1,2034.83333333333,0,94,0,2,1
"566","Brown Inca","Besleria solanoides","102",15,14,1,0,2014-12-02,"1900_2100",12,"2014",1.733,5234,314.666666666667,0,1,2034.83333333333,0,94,0,2,1
"567","Brown Inca","Besleria solanoides","128",15,14,2,0,2015-04-28,"1900_2100",4,"2015",1.733,960,97,0,1,2034.83333333333,0,94,0,2,1
"568","Brown Inca","Besleria solanoides","120",15,14,2,0,2014-06-04,"1700_1900",6,"2014",1.733,1124,597.5,0,1,2034.83333333333,0,94,0,2,1
"569","Brown Inca","Besleria solanoides","161",15,14,3,0,2015-10-20,"1900_2100",10,"2015",1.733,10747.5,109.5,0,1,2034.83333333333,0,94,0,2,1
"570","Brown Inca","Besleria solanoides","120",15,14,1,0,2014-06-04,"1700_1900",6,"2014",1.733,1124,597.5,0,1,2034.83333333333,0,94,0,2,1
"571","Brown Inca","Besleria solanoides","27",15,14,2,0,2014-09-23,"1900_2100",9,"2014",1.733,5888.5,148.5,0,1,2034.83333333333,0,94,0,2,1
"572","Brown Inca","Besleria solanoides","109",15,14,1,0,2013-10-22,"1700_1900",10,"2013",1.733,12012.3194444444,97,0,1,2034.83333333333,0,94,0,2,1
"573","Brown Inca","Besleria solanoides","201",15,14,3,0,2014-09-10,"1900_2100",9,"2014",1.733,4232.5,170,0,1,2034.83333333333,0,94,0,2,1
"574","Brown Inca","Besleria solanoides","201",15,14,2,0,2014-09-10,"1900_2100",9,"2014",1.733,4232.5,170,0,1,2034.83333333333,0,94,0,2,1
"575","Brown Inca","Besleria solanoides","266",15,14,1,0,2013-08-03,"1900_2100",8,"2013",1.733,7772.16666666667,3310.16666666667,0,1,2034.83333333333,1,94,0,2,1
"576","Brown Inca","Besleria solanoides","266",15,14,2,0,2013-08-05,"1900_2100",8,"2013",1.733,7772.16666666667,3310.16666666667,0,1,2034.83333333333,1,94,0,2,1
"577","Brown Inca","Besleria solanoides","27",15,14,3,0,2014-09-23,"1900_2100",9,"2014",1.733,5888.5,148.5,0,1,2034.83333333333,0,94,0,2,1
"578","Brown Inca","Besleria solanoides","102",15,14,3,0,2014-12-02,"1900_2100",12,"2014",1.733,5234,314.666666666667,0,1,2034.83333333333,0,94,0,2,1
"579","Brown Inca","Besleria solanoides","109",15,14,3,0,2013-10-22,"1700_1900",10,"2013",1.733,12012.3194444444,97,0,1,2034.83333333333,0,94,0,2,1
"580","Brown Inca","Besleria solanoides","120",15,14,3,0,2014-06-04,"1700_1900",6,"2014",1.733,1124,597.5,0,1,2034.83333333333,0,94,0,2,1
"581","Brown Inca","Besleria solanoides","28",15,14,3,0,2014-11-06,"1700_1900",11,"2014",1.733,8261.5,172,0,1,2034.83333333333,0,94,0,2,1
"582","Brown Inca","Besleria solanoides","28",15,14,1,0,2014-11-06,"1700_1900",11,"2014",1.733,8261.5,172,0,1,2034.83333333333,0,94,0,2,1
"583","Brown Inca","Besleria solanoides","128",15,14,3,0,2015-04-28,"1900_2100",4,"2015",1.733,960,97,0,1,2034.83333333333,0,94,0,2,1
"584","Brown Inca","Besleria solanoides","109",15,14,2,0,2013-10-22,"1700_1900",10,"2013",1.733,12012.3194444444,97,0,1,2034.83333333333,0,94,0,2,1
"585","Brown Inca","Besleria solanoides","266",15,14,1,0,2013-08-05,"1900_2100",8,"2013",1.733,7772.16666666667,3310.16666666667,0,1,2034.83333333333,1,94,0,2,1
"586","Brown Inca","Besleria solanoides","266",15,14,2,0,2013-08-04,"1900_2100",8,"2013",1.733,7772.16666666667,3310.16666666667,0,1,2034.83333333333,1,94,0,2,1
"587","Brown Inca","Besleria solanoides","193",15,14,2,0,2015-04-28,"1900_2100",4,"2015",1.733,960,97,0,1,2034.83333333333,0,94,0,2,1
"588","Brown Inca","Besleria solanoides","128",15,14,1,0,2015-04-28,"1900_2100",4,"2015",1.733,960,97,0,1,2034.83333333333,0,94,0,2,1
"589","Brown Inca","Besleria solanoides","266",15,14,3,0,2013-08-05,"1900_2100",8,"2013",1.733,7772.16666666667,3310.16666666667,0,1,2034.83333333333,1,94,0,2,1
"590","Brown Inca","Besleria solanoides","266",15,14,3,0,2013-08-04,"1900_2100",8,"2013",1.733,7772.16666666667,3310.16666666667,0,1,2034.83333333333,1,94,0,2,1
"591","Brown Inca","Besleria solanoides","102",15,14,2,0,2014-12-02,"1900_2100",12,"2014",1.733,5234,314.666666666667,0,1,2034.83333333333,0,94,0,2,1
"592","Brown Inca","Besleria solanoides","172",15,14,1,0,2014-11-06,"1700_1900",11,"2014",1.733,8261.5,172,0,1,2034.83333333333,0,94,0,2,1
"593","Brown Inca","Besleria solanoides","193",15,14,1,0,2015-04-28,"1900_2100",4,"2015",1.733,960,97,0,1,2034.83333333333,0,94,0,2,1
"594","Brown Inca","Besleria solanoides","172",15,14,2,0,2014-11-06,"1700_1900",11,"2014",1.733,8261.5,172,0,1,2034.83333333333,0,94,0,2,1
"595","Brown Inca","Besleria solanoides","172",15,14,3,0,2014-11-06,"1700_1900",11,"2014",1.733,8261.5,172,0,1,2034.83333333333,0,94,0,2,1
"596","Brown Inca","Besleria solanoides","266",15,14,1,0,2013-08-04,"1900_2100",8,"2013",1.733,7772.16666666667,3310.16666666667,0,1,2034.83333333333,1,94,0,2,1
"597","Brown Inca","Besleria solanoides","266",15,14,3,0,2013-08-03,"1900_2100",8,"2013",1.733,7772.16666666667,3310.16666666667,0,1,2034.83333333333,1,94,0,2,1
"598","Brown Inca","Bomarea pardina","180",15,18,1,1,2014-02-12,"2300_2500",2,"2014",1.988,244,90,12.5,1,2034.83333333333,0,94,0,2,3
"599","Brown Inca","Bomarea pardina","180",15,18,3,0,2014-02-12,"2300_2500",2,"2014",1.988,244,90,12.5,1,2034.83333333333,0,94,0,2,3
"600","Brown Inca","Bomarea pardina","175",15,18,3,0,2015-02-11,"1900_2100",2,"2015",1.988,941,608,31,1,2034.83333333333,0,94,0,2,3
"601","Brown Inca","Bomarea pardina","175",15,18,1,2,2015-02-11,"1900_2100",2,"2015",1.988,941,608,31,1,2034.83333333333,0,94,0,2,3
"602","Brown Inca","Bomarea pardina","247",15,18,2,0,2013-07-22,"1300_1500",7,"2013",1.988,1873.33333333333,1493.66666666667,80,1,2034.83333333333,0,94,0,2,3
"603","Brown Inca","Bomarea pardina","247",15,18,1,3,2013-07-22,"1300_1500",7,"2013",1.988,1873.33333333333,1493.66666666667,80,1,2034.83333333333,0,94,0,2,3
"604","Brown Inca","Bomarea pardina","124",15,18,1,1,2015-01-13,"2100_2300",1,"2015",1.988,771,552.5,189.5,1,2034.83333333333,0,94,1,2,3
"605","Brown Inca","Bomarea pardina","160",15,18,3,0,2015-10-07,"1900_2100",10,"2015",1.988,10101,141.5,0,1,2034.83333333333,0,94,0,2,3
"606","Brown Inca","Bomarea pardina","79",15,18,2,0,2013-11-19,"1900_2100",11,"2013",1.988,2116,200,45,1,2034.83333333333,0,94,0,2,3
"607","Brown Inca","Bomarea pardina","175",15,18,2,0,2015-02-11,"1900_2100",2,"2015",1.988,941,608,31,1,2034.83333333333,0,94,0,2,3
"608","Brown Inca","Bomarea pardina","79",15,18,3,0,2013-11-19,"1900_2100",11,"2013",1.988,2116,200,45,1,2034.83333333333,0,94,0,2,3
"609","Brown Inca","Bomarea pardina","124",15,18,2,0,2015-01-13,"2100_2300",1,"2015",1.988,771,552.5,189.5,1,2034.83333333333,0,94,1,2,3
"610","Brown Inca","Bomarea pardina","160",15,18,2,0,2015-10-07,"1900_2100",10,"2015",1.988,10101,141.5,0,1,2034.83333333333,0,94,0,2,3
"611","Brown Inca","Bomarea pardina","124",15,18,3,0,2015-01-13,"2100_2300",1,"2015",1.988,771,552.5,189.5,1,2034.83333333333,0,94,1,2,3
"612","Brown Inca","Bomarea pardina","143",15,18,3,0,2014-04-09,"2300_2500",4,"2014",1.988,260.5,114,15,1,2034.83333333333,0,94,0,2,3
"613","Brown Inca","Bomarea pardina","247",15,18,3,0,2013-07-22,"1300_1500",7,"2013",1.988,1873.33333333333,1493.66666666667,80,1,2034.83333333333,0,94,0,2,3
"614","Brown Inca","Bomarea pardina","143",15,18,1,1,2014-04-09,"2300_2500",4,"2014",1.988,260.5,114,15,1,2034.83333333333,0,94,0,2,3
"615","Brown Inca","Bomarea pardina","79",15,18,1,12,2013-11-19,"1900_2100",11,"2013",1.988,2116,200,45,1,2034.83333333333,0,94,0,2,3
"616","Brown Inca","Bomarea pardina","160",15,18,1,5,2015-10-07,"1900_2100",10,"2015",1.988,10101,141.5,0,1,2034.83333333333,0,94,0,2,3
"617","Brown Inca","Bomarea pardina","180",15,18,2,0,2014-02-12,"2300_2500",2,"2014",1.988,244,90,12.5,1,2034.83333333333,0,94,0,2,3
"618","Brown Inca","Bomarea pardina","143",15,18,2,0,2014-04-09,"2300_2500",4,"2014",1.988,260.5,114,15,1,2034.83333333333,0,94,0,2,3
"619","Brown Inca","Centropogon solanifolius","260",15,32,3,0,2013-07-30,"1900_2100",7,"2013",1.792,7772.16666666667,3310.16666666667,31,1,2034.83333333333,1,94,0,2,4
"620","Brown Inca","Centropogon solanifolius","260",15,32,2,1,2013-07-31,"1900_2100",7,"2013",1.792,7772.16666666667,3310.16666666667,31,1,2034.83333333333,1,94,0,2,4
"621","Brown Inca","Centropogon solanifolius","26",15,32,3,0,2014-07-22,"1700_1900",7,"2014",1.792,1915.5,1625.5,0,1,2034.83333333333,0,94,0,2,4
"622","Brown Inca","Centropogon solanifolius","260",15,32,2,1,2013-07-29,"1900_2100",7,"2013",1.792,7772.16666666667,3310.16666666667,31,1,2034.83333333333,1,94,0,2,4
"623","Brown Inca","Centropogon solanifolius","25",15,32,1,0,2014-06-04,"1700_1900",6,"2014",1.792,1124,597.5,4,1,2034.83333333333,0,94,0,2,4
"624","Brown Inca","Centropogon solanifolius","141",15,32,1,0,2014-01-08,"1900_2100",1,"2014",1.792,770.5,556,7.5,1,2034.83333333333,0,94,0,2,4
"625","Brown Inca","Centropogon solanifolius","260",15,32,3,0,2013-07-29,"1900_2100",7,"2013",1.792,7772.16666666667,3310.16666666667,31,1,2034.83333333333,1,94,0,2,4
"626","Brown Inca","Centropogon solanifolius","25",15,32,3,0,2014-06-04,"1700_1900",6,"2014",1.792,1124,597.5,4,1,2034.83333333333,0,94,0,2,4
"627","Brown Inca","Centropogon solanifolius","260",15,32,1,0,2013-07-30,"1900_2100",7,"2013",1.792,7772.16666666667,3310.16666666667,31,1,2034.83333333333,1,94,0,2,4
"628","Brown Inca","Centropogon solanifolius","26",15,32,2,0,2014-07-22,"1700_1900",7,"2014",1.792,1915.5,1625.5,0,1,2034.83333333333,0,94,0,2,4
"629","Brown Inca","Centropogon solanifolius","260",15,32,2,1,2013-07-30,"1900_2100",7,"2013",1.792,7772.16666666667,3310.16666666667,31,1,2034.83333333333,1,94,0,2,4
"630","Brown Inca","Centropogon solanifolius","177",15,32,3,0,2013-10-22,"1700_1900",10,"2013",1.792,12012.3194444444,97,4,1,2034.83333333333,0,94,0,2,4
"631","Brown Inca","Centropogon solanifolius","177",15,32,2,0,2013-10-22,"1700_1900",10,"2013",1.792,12012.3194444444,97,4,1,2034.83333333333,0,94,0,2,4
"632","Brown Inca","Centropogon solanifolius","26",15,32,1,0,2014-07-22,"1700_1900",7,"2014",1.792,1915.5,1625.5,0,1,2034.83333333333,0,94,0,2,4
"633","Brown Inca","Centropogon solanifolius","260",15,32,1,0,2013-07-29,"1900_2100",7,"2013",1.792,7772.16666666667,3310.16666666667,31,1,2034.83333333333,1,94,0,2,4
"634","Brown Inca","Centropogon solanifolius","25",15,32,2,0,2014-06-04,"1700_1900",6,"2014",1.792,1124,597.5,4,1,2034.83333333333,0,94,0,2,4
"635","Brown Inca","Centropogon solanifolius","55",15,32,3,0,2015-10-07,"1900_2100",10,"2015",1.792,10101,141.5,12,1,2034.83333333333,0,94,0,2,4
"636","Brown Inca","Centropogon solanifolius","59",15,32,2,0,2013-12-05,"1900_2100",12,"2013",1.792,1157.5,401.5,8,1,2034.83333333333,0,94,0,2,4
"637","Brown Inca","Centropogon solanifolius","4",15,32,3,0,2013-12-15,"1700_1900",12,"2013",1.792,1270.5,380,0,1,2034.83333333333,0,94,0,2,4
"638","Brown Inca","Centropogon solanifolius","4",15,32,1,0,2013-12-15,"1700_1900",12,"2013",1.792,1270.5,380,0,1,2034.83333333333,0,94,0,2,4
"639","Brown Inca","Centropogon solanifolius","141",15,32,2,0,2014-01-08,"1900_2100",1,"2014",1.792,770.5,556,7.5,1,2034.83333333333,0,94,0,2,4
"640","Brown Inca","Centropogon solanifolius","55",15,32,1,0,2015-10-07,"1900_2100",10,"2015",1.792,10101,141.5,12,1,2034.83333333333,0,94,0,2,4
"641","Brown Inca","Centropogon solanifolius","59",15,32,3,0,2013-12-05,"1900_2100",12,"2013",1.792,1157.5,401.5,8,1,2034.83333333333,0,94,0,2,4
